"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.231275000E-1,-1.828552505E1,-8.452922058E-1,2.045496368E0,1.841898479E1
6.331665000E-1,-1.759501099E1,-7.985893250E-1,1.607956238E0,1.768636989E1
6.432055000E-1,-1.794827637E1,-1.187779999E0,2.042053528E0,1.810307787E1
6.532445000E-1,-1.768123169E1,-1.946252747E0,2.154170380E0,1.791798828E1
6.632835000E-1,-1.748723511E1,-2.733016663E0,1.230890350E0,1.774226206E1
6.733225000E-1,-1.721061035E1,-3.006497955E0,-4.631369019E-1,1.747737493E1
6.833625000E-1,-1.718022354E1,-2.820584564E0,-1.879641266E0,1.751139142E1
6.934015000E-1,-1.728470627E1,-2.474653931E0,-3.372786255E0,1.778371924E1
7.034405000E-1,-1.666499496E1,-1.845212860E0,-5.812862091E0,1.774587933E1
7.134795000E-1,-1.592164078E1,-1.689835968E0,-5.103487244E0,1.680475447E1
7.235185000E-1,-1.524444901E1,-1.715881805E0,-4.268822937E0,1.592357765E1
7.335575000E-1,-1.406849442E1,-1.456620941E0,-2.807411957E0,1.441963389E1
7.435965000E-1,-1.376103378E1,-1.853296051E0,-7.912545776E-1,1.390779784E1
7.536365000E-1,-1.375579468E1,-1.813778229E0,-5.059478760E-2,1.387495004E1
7.636755000E-1,-1.334504883E1,-1.344504089E0,-6.179150391E-1,1.342683278E1
7.737145000E-1,-1.276575348E1,-4.837939453E-1,-2.952610016E0,1.311169037E1
7.837535000E-1,-1.066292633E1,4.977149963E-1,-7.648045807E0,1.313157732E1
7.937925000E-1,-8.755293274E0,8.102650452E-1,-1.116453323E1,1.421121009E1
8.038315000E-1,-7.750283203E0,4.767585754E-1,-9.677226105E0,1.240737255E1
8.138705000E-1,-6.544241180E0,-4.083508301E-1,-5.742508392E0,8.716091192E0
8.239105000E-1,-3.080743561E0,-2.151625671E0,-2.749931488E0,4.656457571E0
8.339495000E-1,-1.855391693E0,-3.047063599E0,-1.243913269E-1,3.569670589E0
8.439885000E-1,-4.026327209E0,-2.966381378E0,7.875123596E-1,5.062697403E0
8.540275000E-1,-4.738695831E0,-2.967728577E0,3.489244080E-1,5.602178088E0
8.640665000E-1,-4.416565704E0,-2.490520935E0,-7.658074951E-1,5.127885360E0
8.741055000E-1,-4.914280701E0,-2.089355164E0,-7.658074951E-1,5.394628896E0
8.841445000E-1,-7.640711060E0,-2.326013031E0,-9.666897583E-1,8.045202993E0
8.941845000E-1,-8.906329193E0,-2.352957001E0,-2.146386566E0,9.458651153E0
9.042235000E-1,-8.767418060E0,-2.407144318E0,-1.033151550E0,9.150375147E0
9.142625000E-1,-1.001956421E1,-2.332898712E0,-8.741821289E-1,1.032464419E1
9.243009167E-1,-1.144549896E1,-1.690285034E0,2.902464294E-1,1.157327754E1
9.343399167E-1,-1.012778915E1,-1.228046265E0,2.471360779E0,1.049703934E1
9.443789167E-1,-1.044078827E1,-4.400848389E-1,7.396119690E-1,1.047619970E1
9.544189167E-1,-1.046399002E1,6.735992432E-1,-1.676363983E0,1.061880498E1
9.644579167E-1,-7.792794800E0,6.999444580E-1,2.067500610E0,8.092720915E0
9.744969167E-1,-4.382286987E0,-1.445543976E0,3.121608582E0,5.571218607E0
9.845359167E-1,-5.158273315E-1,-2.725232849E0,3.168161774E0,4.210726890E0
9.945749167E-1,-1.122665405E-1,-3.346590729E0,2.306553497E0,4.066013074E0
