"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.081074042E0,2.981949005E0,-7.148534546E0,3.773802338E0,8.615982249E0
3.091113042E0,2.737956390E0,-6.657854919E0,3.832180939E0,8.155307969E0
3.101153042E0,2.421813812E0,-6.333479462E0,3.838168488E0,7.791641776E0
3.111192042E0,2.139800262E0,-6.224655762E0,3.829785919E0,7.615270494E0
3.121231750E0,1.899100800E0,-6.332880707E0,3.585793304E0,7.521294803E0
3.131271750E0,1.722019043E0,-6.705755310E0,3.285368042E0,7.663298704E0
3.141310750E0,1.348395996E0,-7.103627930E0,2.870730286E0,7.779511161E0
3.151350750E0,9.714797974E-1,-7.463778992E0,2.543660431E0,7.944934123E0
3.161389750E0,4.469705200E-1,-7.699389038E0,2.488275604E0,8.103819451E0
3.171428750E0,-1.122665405E-2,-7.704179077E0,2.592309265E0,8.128626490E0
3.181468750E0,-1.179547119E-1,-7.658224640E0,2.349364471E0,8.011356400E0
3.191507750E0,1.993853760E-1,-7.475903778E0,1.766775970E0,7.684425103E0
3.201547750E0,9.824070740E-1,-7.287146301E0,1.424737244E0,7.489826506E0
3.211586750E0,1.686542816E0,-7.309000854E0,1.311422882E0,7.614837499E0
3.221626750E0,2.168091431E0,-7.843838654E0,1.611997833E0,8.296081140E0
3.231665750E0,2.609523468E0,-8.568332062E0,2.480791168E0,9.294097690E0
3.241704750E0,3.232527924E0,-9.238638153E0,3.351380768E0,1.034569595E1
3.251744750E0,3.839216309E0,-9.948013000E0,3.851939850E0,1.133754758E1
3.261783750E0,4.440216522E0,-1.070229446E1,4.086502075E0,1.228633911E1
3.271823750E0,5.154680786E0,-1.145837219E1,3.791016541E0,1.312390314E1
3.281862750E0,5.986201630E0,-1.216086136E1,3.080444183E0,1.390001062E1
