"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.218528333E-1,-6.006559296E0,5.469925232E0,-4.226011963E0,9.157402128E0
6.318918333E-1,-4.969366150E0,4.833149414E0,-4.772226105E0,8.415941729E0
6.419308333E-1,-4.490661621E-1,-7.942483521E-1,-5.021008759E0,5.103236210E0
6.519698333E-1,5.192402344E0,-2.332165237E1,-1.023586441E1,2.599294966E1
6.620088333E-1,5.685776367E0,1.965113525E0,5.400918732E0,8.084531354E0
6.720488333E-1,-2.547851715E0,-2.392325134E0,8.782237244E-1,3.603615521E0
6.820878333E-1,-8.930728455E0,-1.602118378E0,-6.409671021E-1,9.095907478E0
6.921268333E-1,-9.539961548E0,3.951782227E-1,-3.197800140E0,1.006940703E1
7.021658333E-1,-8.998687134E0,2.162852325E0,-6.878945160E0,1.153144340E1
7.122048333E-1,-8.552614746E0,3.282673645E0,-1.018976028E1,1.370234943E1
7.222438333E-1,-1.070633606E1,3.472778320E0,-1.019963974E1,1.518941974E1
7.322838333E-1,-1.532977158E1,2.903512115E0,-5.961053925E0,1.670228856E1
7.423228333E-1,-1.830064362E1,1.241667938E0,1.981429596E0,1.844942707E1
7.523618333E-1,-1.864313141E1,6.635700989E-1,1.001806732E1,2.117471008E1
7.624008333E-1,-1.701466782E1,6.243516541E-1,1.350910767E1,2.173441340E1
7.724398333E-1,-1.445978073E1,9.559121704E-1,1.313159271E1,1.955601580E1
7.824788333E-1,-1.137768997E1,2.230511627E0,9.737999725E0,1.514119050E1
7.925188333E-1,-8.846753082E0,2.655777283E0,6.468199310E0,1.127633785E1
8.025578333E-1,-6.874604187E0,2.052980804E0,1.375938721E0,7.305348744E0
8.125968333E-1,-6.226002960E0,5.195695496E-1,-3.773802338E0,7.298948517E0
8.226358333E-1,-5.877078552E0,-7.185058594E-2,-5.242997131E0,7.876181418E0
8.326748333E-1,-5.440137177E0,5.882766724E-2,-4.419858856E0,7.009543887E0
8.427148333E-1,-5.716013489E0,-3.990701294E-1,-3.044668579E0,6.488611094E0
8.527538333E-1,-5.893394623E0,-9.645941162E-1,-1.635648651E0,6.191759726E0
8.627928333E-1,-5.494923248E0,-1.042881317E0,-8.039781189E-1,5.650501196E0
8.728318333E-1,-4.986730042E0,-1.643432465E0,-2.252815247E-1,5.255387573E0
8.828708333E-1,-4.783303070E0,-2.150278473E0,3.923341370E-1,5.259050470E0
8.929098333E-1,-5.466033325E0,-2.790048065E0,-1.063538361E0,6.228402874E0
9.029498333E-1,-6.728208618E0,-4.524341583E0,-3.776496735E0,8.944293463E0
9.129888333E-1,-6.612050171E0,-5.610632629E0,-5.139861603E0,1.008050511E1
9.230278333E-1,-6.860683136E0,-6.306086426E0,-7.083719330E0,1.170533121E1
9.330668333E-1,-6.147566071E0,-6.826703796E0,-6.982080688E0,1.153888660E1
9.431058333E-1,-6.367608490E0,-7.941435699E0,-6.028114471E0,1.183008888E1
9.531448333E-1,-8.944200439E0,-1.013362701E1,-6.791227570E0,1.512646323E1
9.631848333E-1,-1.147738266E1,-1.104747665E1,-7.043153687E0,1.741789502E1
9.732238333E-1,-1.369771545E1,-1.000968475E1,-5.586981812E0,1.786156665E1
9.832628333E-1,-1.387539597E1,-7.482041016E0,-5.178481293E0,1.659289666E1
9.933018333E-1,-1.095047836E1,-1.215023346E0,-3.871549072E0,1.167810560E1
1.003340833E0,-7.951165466E0,5.405259705E-1,-2.940634918E0,8.494735683E0
1.013379833E0,-5.892346802E0,-3.382815399E0,-2.349364471E0,7.189068387E0
1.023419833E0,-4.565206604E0,-5.376070404E0,-6.108796692E-1,7.079295042E0
1.033458833E0,-3.501069489E0,-5.452112274E0,2.071991272E0,6.802658572E0
1.043497833E0,-3.395239563E0,-7.060667267E0,1.042881317E0,7.903687455E0
