"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.175391625E0,-2.044448547E0,-5.553601227E0,5.518274689E0,8.091576607E0
2.185365625E0,-9.030720520E-1,-4.536915436E0,6.539151764E0,8.009971697E0
2.195339625E0,-8.532257080E-3,-3.184627533E0,5.238506470E0,6.130568926E0
2.205313625E0,1.932481384E-1,-1.815724182E0,1.984872437E0,2.697020159E0
2.215287625E0,4.067042542E-1,-6.656657410E-1,6.219566345E-1,9.976719322E-1
2.225261625E0,5.447172546E-1,-2.903961182E-2,-4.071533203E-2,5.470081579E-1
2.235235625E0,5.481600952E-1,2.350112915E-2,-2.306703186E-1,5.951811396E-1
2.245209625E0,5.623805237E-1,-3.281176758E-1,1.407073975E-2,6.512534440E-1
2.255183625E0,6.259982300E-1,-7.635621643E-1,2.411485291E-1,1.016392432E0
2.265157625E0,6.656657410E-1,-1.100810852E0,3.510200500E-1,1.333458093E0
2.275131625E0,7.144642639E-1,-1.377136230E0,3.201841736E-1,1.584134239E0
2.285105625E0,7.560777283E-1,-1.593586121E0,1.817221069E-1,1.773187294E0
2.295079625E0,8.104147339E-1,-1.775008850E0,2.080673218E-2,1.951374228E0
2.305053625E0,8.957373047E-1,-1.910477142E0,-1.972897339E-1,2.119243136E0
2.315027625E0,1.103654938E0,-2.020198975E0,-5.863307190E-1,2.375508752E0
2.325001625E0,1.446442108E0,-2.115401001E0,-1.144819336E0,2.806728964E0
2.334975625E0,1.385069733E0,-2.074236603E0,-1.310524750E0,2.817507900E0
2.344949625E0,5.137316895E-1,-2.615361328E0,-6.926097107E-1,2.753859716E0
2.354923625E0,7.214996338E-2,-3.785927124E0,2.694396973E-2,3.786710417E0
2.364897625E0,7.649093628E-2,-4.792583771E0,1.585203552E-1,4.795814713E0
2.374871625E0,-6.424639893E-1,-6.073919220E0,-2.107617188E-1,6.111438061E0
2.384845625E0,-1.520088959E0,-7.661667480E0,-3.350033569E-1,7.818186892E0
2.394819625E0,-2.284998322E0,-9.718989258E0,1.378633118E-1,9.984937447E0
2.404793625E0,-3.269800415E0,-1.246637604E1,8.038284302E-1,1.291310445E1
2.414768167E0,-4.589456177E0,-1.565818863E1,1.005010071E0,1.634784464E1
2.424742167E0,-5.640869751E0,-1.831965408E1,1.078656921E0,1.919876658E1
2.434716167E0,-6.310577087E0,-2.134142029E1,7.159611511E-1,2.226639179E1
2.444690167E0,-6.802753601E0,-2.523048294E1,3.541635132E-1,2.613388907E1
2.454664167E0,-7.671397247E0,-3.038276871E1,-2.304008789E0,3.142087565E1
2.464638167E0,-9.491013336E0,-3.590029495E1,-5.992937622E0,3.761417038E1
2.474612167E0,-1.126721970E1,-3.884841431E1,-8.088879089E0,4.125020604E1
2.484586167E0,-1.066472260E1,-3.829291946E1,-8.736582184E0,4.069904001E1
2.494560167E0,-8.490493927E0,-3.383773407E1,-7.117548981E0,3.560534002E1
2.504534167E0,-6.094276886E0,-2.701282654E1,-5.088368683E0,2.815536368E1
2.514508167E0,-3.897145844E0,-1.891810959E1,-2.650837555E0,1.949639854E1
2.524482167E0,-3.202590179E0,-1.525477753E1,-1.177601166E0,1.563174865E1
2.534456167E0,-3.102897491E0,-1.333412155E1,-3.637435913E-1,1.369522106E1
2.544430167E0,-7.689509583E0,-9.297316132E0,1.442250824E1,1.880365360E1
2.554404167E0,-1.112815887E1,-4.281247101E0,2.532239182E1,2.798907865E1
2.564378167E0,-2.801424408E0,-2.955304413E0,1.019350250E1,1.097676164E1
2.574352167E0,-2.918930054E-2,-3.035836945E0,7.197931824E0,7.812002337E0
2.584326167E0,-2.814147949E-2,-4.650978241E0,4.463268585E0,6.446173827E0
2.594300167E0,-3.814068604E-1,-5.799689484E0,1.601819000E0,6.028904827E0
2.604274167E0,-5.542973328E-1,-5.838159485E0,3.764671326E-1,5.876485277E0
2.614248167E0,-1.480421448E-1,-5.600004730E0,-5.465135193E-1,5.628556341E0
2.624222167E0,4.535568237E-1,-4.996908875E0,-1.208137665E0,5.160853487E0
2.634196167E0,1.036295013E0,-4.064946899E0,-1.650318146E0,4.507909785E0
2.644170167E0,1.563648376E0,-3.120261383E0,-1.820663910E0,3.936476142E0
2.654144167E0,2.033371582E0,-2.367476807E0,-1.719624023E0,3.563236338E0
2.664118167E0,2.363285522E0,-1.725312195E0,-1.675765228E0,3.371944503E0
2.674092167E0,2.397713928E0,-1.318158875E0,-1.617985382E0,3.178750005E0
2.684066167E0,2.206860809E0,-1.269510040E0,-1.491947479E0,2.950897771E0
2.694039167E0,1.962718506E0,-1.524878998E0,-1.457070007E0,2.881071484E0
2.704013167E0,1.702110443E0,-2.177821198E0,-1.589394836E0,3.188457476E0
2.713987167E0,1.566492462E0,-3.123853912E0,-1.676513672E0,3.875959235E0
2.723961167E0,2.162103882E0,-3.992946625E0,-1.003363495E0,4.650274642E0
2.733935167E0,3.204685822E0,-4.769681396E0,6.224057007E-1,5.779901443E0
2.743909167E0,3.853586426E0,-5.380860443E0,2.247276764E0,6.989566532E0
2.753883167E0,3.859723663E0,-6.151607666E0,3.946692810E0,8.265357087E0
2.763857167E0,3.404819641E0,-7.468419342E0,6.921606445E0,1.073679282E1
2.773831167E0,2.000589752E0,-8.571176147E0,1.031265472E1,1.355795956E1
2.783805167E0,1.907034302E-1,-8.388256531E0,9.703421631E0,1.282792293E1
2.793779167E0,-1.420995026E0,-8.381370850E0,5.700595551E0,1.023539905E1
2.803753167E0,-2.706970825E0,-8.984017639E0,1.879042511E0,9.569277128E0
2.813727167E0,-3.396437073E0,-9.439670105E0,-1.053958282E0,1.008731801E1
2.823701167E0,-3.646117859E0,-1.007824219E1,-3.362607422E0,1.123264304E1
2.833675167E0,-3.547472992E0,-1.125045456E1,-3.283571777E0,1.224496370E1
2.843649167E0,-3.877386932E0,-1.325029587E1,-1.787133636E0,1.392114638E1
2.853623167E0,-4.738695831E0,-1.579156128E1,-1.647174683E0,1.656930386E1
2.863597167E0,-5.316194916E0,-1.775847107E1,-2.882256317E0,1.875986739E1
2.873571167E0,-5.325026550E0,-1.926448929E1,-3.191064148E0,2.024004312E1
2.883545167E0,-5.143304443E0,-2.118918686E1,-3.381318512E0,2.206509767E1
2.893519167E0,-4.751269684E0,-2.327105759E1,-3.486699371E0,2.400570260E1
2.903493167E0,-4.481979675E0,-2.559991470E1,-3.962709503E0,2.628967176E1
2.913467167E0,-4.788392487E0,-2.856958923E1,-4.044888611E0,2.924912401E1
2.923441167E0,-5.312901764E0,-3.231644760E1,-8.898994446E-1,3.276235083E1
2.933415167E0,-7.156018982E0,-3.691114288E1,5.385800171E0,3.798220531E1
2.943389167E0,-7.871980133E0,-3.464769974E1,2.704575806E0,3.563349406E1
2.953363167E0,-7.885003052E0,-2.930471054E1,-5.848338318E-1,3.035261708E1
2.963337167E0,-7.898475037E0,-2.537298660E1,-2.261796570E0,2.667002214E1
2.973311167E0,-7.391329651E0,-2.300057007E1,-3.266357574E0,2.437882420E1
2.983285167E0,-6.481970673E0,-2.145144150E1,-3.367696838E0,2.266101648E1
2.993259167E0,-5.643414459E0,-1.959649887E1,-2.935994568E0,2.060317837E1
3.003233167E0,-4.688400421E0,-1.743364655E1,-1.045575714E0,1.808331714E1
3.013207167E0,-2.549049225E0,-1.491887604E1,4.067641296E0,1.567214790E1
3.023181167E0,-6.246510315E-1,-1.217373459E1,8.014633484E0,1.458850070E1
3.033155167E0,-2.495310974E-1,-9.589807892E0,7.398365021E0,1.211455679E1
3.043129167E0,3.872447205E-1,-6.922504578E0,5.668562164E0,8.955647666E0
