"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.486264584E-1,4.302203522E0,4.837640076E0,1.387165375E0,6.620871878E0
6.585934586E-1,5.970484314E0,5.388494568E0,2.742297363E-1,8.047220551E0
6.685614586E-1,6.294410706E0,5.625451813E0,4.101770325E0,9.385618468E0
6.785284583E-1,4.971162415E0,5.977220306E0,7.021149445E0,1.047550275E1
6.884964583E-1,2.511028290E0,5.276976471E0,9.425599365E0,1.109025100E1
6.984644583E-1,3.176694031E0,5.375771027E0,7.504943390E0,9.762913212E0
7.084314586E-1,3.985162811E0,5.369783478E0,5.813161469E0,8.860527269E0
7.183994586E-1,2.961291962E0,5.601202240E0,4.630021820E0,7.847280973E0
7.283664583E-1,-4.217779083E0,5.159470825E0,9.040300598E0,1.123106560E1
7.383344583E-1,-4.151317291E0,5.765710144E0,5.416785736E0,8.934115313E0
7.483024583E-1,-2.866539001E0,6.983577576E0,-2.834655304E0,8.063663702E0
7.582694585E-1,-1.632056122E0,6.215225372E0,-3.494782562E0,7.314789045E0
7.682374585E-1,6.544390869E-1,4.573589172E0,-2.358794861E0,5.187477386E0
7.782044583E-1,3.819457397E0,3.413651276E0,-1.365011444E0,5.301370208E0
7.881724583E-1,7.549251251E0,1.744921417E0,8.834628296E-1,7.798490352E0
7.981404583E-1,6.780150604E0,4.192781067E-1,3.273093567E0,7.540515755E0
8.081074585E-1,-1.215173035E0,8.526269531E-1,8.941506042E0,9.063892571E0
8.180754585E-1,-6.997348938E0,3.072061615E0,9.182953949E0,1.194684469E1
8.280424587E-1,-2.794838104E0,5.508544922E0,5.541476440E0,8.298382272E0
8.380104587E-1,-4.469705200E-1,5.261259155E0,2.928809509E0,6.038092057E0
8.479784587E-1,2.046993256E0,4.993316345E0,-7.204518127E-1,5.444487150E0
8.579454585E-1,3.767964478E0,3.988905029E0,-3.042572937E0,6.274246546E0
8.679134585E-1,5.216801605E0,3.863914948E0,-2.439028015E0,6.934963256E0
8.778804587E-1,5.011728058E0,3.764671326E0,7.129673767E-1,6.308604505E0
8.878484587E-1,4.997357941E0,3.520978088E0,6.373596039E0,8.831398505E0
8.978164587E-1,5.659431152E0,3.197500763E0,8.960666199E0,1.107008179E1
9.077834585E-1,7.205266571E0,1.383423157E0,1.022224274E1,1.258268543E1
9.177514585E-1,6.522386627E0,-1.609153748E-1,5.419180756E0,8.481446877E0
9.277184587E-1,4.959337006E0,3.460803223E-1,3.340154114E0,5.989275802E0
9.376864587E-1,3.431913300E0,1.404080200E0,3.891607361E0,5.375321196E0
9.476544587E-1,3.407064972E0,1.588347015E0,2.723885651E0,4.642250640E0
9.576214585E-1,5.119803314E0,2.231260071E0,1.961670685E0,5.919379981E0
9.675894585E-1,7.303312683E0,3.229534149E0,1.212328949E0,8.077004918E0
9.775564587E-1,9.228609009E0,4.090393982E0,-2.540217590E-1,1.009767667E1
9.875244587E-1,1.096634537E1,4.601431274E0,-3.135379944E0,1.229896369E1
9.974924587E-1,1.225935654E1,3.640878754E0,-3.829187164E0,1.334955037E1
1.007459458E0,1.214319809E1,1.110839996E0,-2.175725555E0,1.238648485E1
