"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.362402914E-1,-6.169420624E0,6.119125214E0,-4.908293152E0,9.979818930E0
6.462082914E-1,-6.039191437E0,6.336622925E0,-2.941533051E0,9.234567667E0
6.561762914E-1,-6.478827209E0,6.068829803E0,-5.478607178E-1,8.894158114E0
6.661442914E-1,-6.089935913E0,5.975723419E0,7.785310364E-1,8.567537592E0
6.761112916E-1,-5.513933716E0,5.850134583E0,3.589535522E-1,8.047135348E0
6.860792916E-1,-5.825735321E0,4.924908600E0,-4.399351501E-1,7.641168738E0
6.960472916E-1,-6.253545685E0,3.698209534E0,-1.419498138E0,7.402605106E0
7.060152916E-1,-6.127657471E0,4.395459595E0,-1.049617310E0,7.613799815E0
7.159832916E-1,-7.619754639E0,5.691015472E0,9.241781616E-1,9.555230146E0
7.259512916E-1,-8.265511780E0,7.421566772E0,2.556833038E0,1.139893563E1
7.359192916E-1,-7.202272797E0,7.423213348E0,2.276166687E0,1.059045630E1
7.458862914E-1,-6.940467224E0,6.575077057E0,9.885443115E-1,9.611396540E0
7.558542914E-1,-7.672445068E0,5.927972717E0,1.630110168E-1,9.697105055E0
7.658222914E-1,-7.986042938E0,5.724845123E0,-6.875202942E-1,9.850046581E0
7.757902914E-1,-8.125253448E0,5.383704529E0,-1.317859497E0,9.835688675E0
7.857582914E-1,-7.992928619E0,5.071004791E0,-1.039737854E0,9.522764951E0
7.957262914E-1,-7.609875183E0,5.168452148E0,-9.812095642E-1,9.251263164E0
8.056932916E-1,-7.901169434E0,5.470523987E0,-1.454225922E0,9.719561931E0
8.156612916E-1,-8.062683563E0,5.999673615E0,-1.833986206E0,1.021599017E1
8.256292916E-1,-9.670340424E0,6.503974915E0,-1.892664185E0,1.180675024E1
8.355972916E-1,-1.202180054E1,7.315138092E0,-8.226892090E-1,1.409651556E1
8.455652916E-1,-1.203647003E1,7.707322540E0,1.694476318E-1,1.429363999E1
8.555332916E-1,-1.078746735E1,7.414980469E0,1.797761536E-1,1.309136000E1
8.655012916E-1,-8.484356689E0,6.339167633E0,-4.076023865E-1,1.059884401E1
8.754682913E-1,-5.921087036E0,4.708309021E0,-3.953279114E-1,7.575204927E0
8.854362913E-1,-4.883893890E0,2.956950989E0,3.391946411E-1,5.719355880E0
8.954042913E-1,-4.574187927E0,1.408421173E0,1.011596375E0,4.891847567E0
9.053722913E-1,-4.177213440E0,3.887416077E-1,1.362616425E0,4.411003931E0
9.153402913E-1,-4.186194763E0,5.816903687E-1,2.208956451E0,4.768865576E0
9.253082913E-1,-4.750820618E0,1.646126862E0,3.563938751E0,6.162928655E0
9.352752916E-1,-6.124663696E0,3.057691498E0,4.459077301E0,8.169721725E0
9.452432916E-1,-7.110064545E0,5.012626190E0,4.451293488E0,9.772075157E0
9.552112916E-1,-7.201973419E0,7.013515320E0,3.980971527E0,1.081230561E1
9.651792916E-1,-7.440577240E0,8.514593811E0,3.180885315E0,1.174642621E1
9.751472916E-1,-7.703580322E0,8.988358612E0,2.192790070E0,1.203927193E1
9.851152916E-1,-7.723339233E0,7.890242157E0,6.807843018E-1,1.106206841E1
9.950822913E-1,-7.884254608E0,8.762628021E0,-2.846031647E0,1.212621197E1
